Date,"Lower bound efficiency, J/Th","Estimated efficiency, J/Th","Upper bound efficiency, J/Th"
2017-01-26,98.0,279.203,510.82000000000005
2017-01-27,98.0,279.203,510.82000000000005
2017-01-28,98.0,279.203,510.82000000000005
2017-01-29,98.0,279.203,510.82000000000005
2017-01-30,98.0,279.203,510.82000000000005
2017-01-31,98.0,279.203,510.82000000000005
2017-02-01,98.0,260.921,510.82000000000005
2017-02-02,98.0,260.921,510.82000000000005
2017-02-03,98.0,260.921,510.82000000000005
2017-02-04,98.0,260.921,510.82000000000005
2017-02-05,98.0,260.921,510.82000000000005
2017-02-06,98.0,260.921,510.82000000000005
2017-02-07,98.0,260.921,510.82000000000005
2017-02-08,98.0,260.921,510.82000000000005
2017-02-09,98.0,260.921,510.82000000000005
2017-02-10,98.0,260.921,510.82000000000005
2017-02-11,98.0,260.921,510.82000000000005
2017-02-12,98.0,260.921,510.82000000000005
2017-02-13,98.0,260.921,510.82000000000005
2017-02-14,98.0,260.921,510.82000000000005
2017-02-15,98.0,260.921,510.82000000000005
2017-02-16,98.0,260.921,510.82000000000005
2017-02-17,98.0,260.921,510.82000000000005
2017-02-18,98.0,260.921,510.82000000000005
2017-02-19,98.0,260.921,510.82000000000005
2017-02-20,98.0,260.921,510.82000000000005
2017-02-21,98.0,260.921,510.82000000000005
2017-02-22,98.0,260.921,510.82000000000005
2017-02-23,98.0,260.921,510.82000000000005
2017-02-24,98.0,260.921,510.82000000000005
2017-02-25,98.0,260.921,510.82000000000005
2017-02-26,98.0,260.921,510.82000000000005
2017-02-27,98.0,260.921,510.82000000000005
2017-02-28,98.0,260.921,510.82000000000005
2017-03-01,98.0,260.921,510.82000000000005
2017-03-02,98.0,260.921,510.82000000000005
2017-03-03,98.0,260.921,510.82000000000005
2017-03-04,98.0,260.921,510.82000000000005
2017-03-05,98.0,260.921,510.82000000000005
2017-03-06,98.0,260.921,510.82000000000005
2017-03-07,98.0,260.921,510.82000000000005
2017-03-08,98.0,260.921,510.82000000000005
2017-03-09,98.0,260.921,510.82000000000005
2017-03-10,98.0,260.921,510.82000000000005
2017-03-11,98.0,260.921,510.82000000000005
2017-03-12,98.0,260.921,510.82000000000005
2017-03-13,98.0,260.921,510.82000000000005
2017-03-14,98.0,260.921,510.82000000000005
2017-03-15,98.0,260.921,510.82000000000005
2017-03-16,98.0,260.921,510.82000000000005
2017-03-17,98.0,260.921,510.82000000000005
2017-03-18,98.0,260.921,510.82000000000005
2017-03-19,98.0,260.921,510.82000000000005
2017-03-20,98.0,260.921,510.82000000000005
2017-03-21,98.0,260.921,510.82000000000005
2017-03-22,98.0,260.921,510.82000000000005
2017-03-23,98.0,260.921,510.82000000000005
2017-03-24,98.0,260.921,510.82000000000005
2017-03-25,98.0,260.921,510.82000000000005
2017-03-26,98.0,260.921,510.82000000000005
2017-03-27,98.0,260.921,510.82000000000005
2017-03-28,98.0,260.921,510.82000000000005
2017-03-29,98.0,260.921,510.82000000000005
2017-03-30,98.0,190.404,273.36
2017-03-31,98.0,190.404,273.36
2017-04-01,97.13,150.26,273.36
2017-04-02,97.13,150.26,273.36
2017-04-03,97.13,150.26,273.36
2017-04-04,97.13,150.26,273.36
2017-04-05,97.13,150.26,273.36
2017-04-06,97.13,150.26,273.36
2017-04-07,97.13,199.12,510.82000000000005
2017-04-08,97.13,199.12,510.82000000000005
2017-04-09,97.13,199.12,510.82000000000005
2017-04-10,97.13,199.12,510.82000000000005
2017-04-11,97.13,199.12,510.82000000000005
2017-04-12,97.13,199.12,510.82000000000005
2017-04-13,97.13,199.12,510.82000000000005
2017-04-14,97.13,199.12,510.82000000000005
2017-04-15,97.13,199.12,510.82000000000005
2017-04-16,97.13,199.12,510.82000000000005
2017-04-17,97.13,199.12,510.82000000000005
2017-04-18,97.13,199.12,510.82000000000005
2017-04-19,97.13,199.12,510.82000000000005
2017-04-20,97.13,199.12,510.82000000000005
2017-04-21,97.13,199.12,510.82000000000005
2017-04-22,97.13,199.12,510.82000000000005
2017-04-23,97.13,199.12,510.82000000000005
2017-04-24,97.13,199.12,510.82000000000005
2017-04-25,97.13,199.12,510.82000000000005
2017-04-26,97.13,199.12,510.82000000000005
2017-04-27,97.13,199.12,510.82000000000005
2017-04-28,97.13,199.12,510.82000000000005
2017-04-29,97.13,199.12,510.82000000000005
2017-04-30,97.13,199.12,510.82000000000005
2017-05-01,97.13,199.12,510.82000000000005
2017-05-02,97.13,199.12,510.82000000000005
2017-05-03,97.13,199.12,510.82000000000005
2017-05-04,97.13,199.12,510.82000000000005
2017-05-05,97.13,199.12,510.82000000000005
2017-05-06,97.13,199.12,510.82000000000005
2017-05-07,97.13,199.12,510.82000000000005
2017-05-08,97.13,199.12,510.82000000000005
2017-05-09,97.13,199.12,510.82000000000005
2017-05-10,97.13,199.12,510.82000000000005
2017-05-11,97.13,199.12,510.82000000000005
2017-05-12,97.13,199.12,510.82000000000005
2017-05-13,97.13,199.12,510.82000000000005
2017-05-14,97.13,199.12,510.82000000000005
2017-05-15,97.13,199.12,510.82000000000005
2017-05-16,97.13,199.12,510.82000000000005
2017-05-17,97.13,199.12,510.82000000000005
2017-05-18,97.13,255.777,765.6899999999999
2017-05-19,97.13,255.777,765.6899999999999
2017-05-20,97.13,255.777,765.6899999999999
2017-05-21,97.13,255.777,765.6899999999999
2017-05-22,97.13,255.777,765.6899999999999
2017-05-23,97.13,255.777,765.6899999999999
2017-05-24,97.13,255.777,765.6899999999999
2017-05-25,97.13,255.777,765.6899999999999
2017-05-26,97.13,255.777,765.6899999999999
2017-05-27,97.13,255.777,765.6899999999999
2017-05-28,97.13,255.777,765.6899999999999
2017-05-29,97.13,255.777,765.6899999999999
2017-05-30,97.13,255.777,765.6899999999999
2017-05-31,97.13,255.777,765.6899999999999
2017-06-01,97.13,227.473,765.6899999999999
2017-06-02,97.13,227.473,765.6899999999999
2017-06-03,97.13,227.473,765.6899999999999
2017-06-04,97.13,227.473,765.6899999999999
2017-06-05,97.13,227.473,765.6899999999999
2017-06-06,97.13,227.473,765.6899999999999
2017-06-07,97.13,227.473,765.6899999999999
2017-06-08,97.13,227.473,765.6899999999999
2017-06-09,97.13,227.473,765.6899999999999
2017-06-10,97.13,227.473,765.6899999999999
2017-06-11,97.13,227.473,765.6899999999999
2017-06-12,97.13,227.473,765.6899999999999
2017-06-13,97.13,227.473,765.6899999999999
2017-06-14,97.13,227.473,765.6899999999999
2017-06-15,97.13,227.473,765.6899999999999
2017-06-16,97.13,227.473,765.6899999999999
2017-06-17,97.13,227.473,765.6899999999999
2017-06-18,97.13,227.473,765.6899999999999
2017-06-19,97.13,227.473,765.6899999999999
2017-06-20,97.13,227.473,765.6899999999999
2017-06-21,97.13,227.473,765.6899999999999
2017-06-22,97.13,227.473,765.6899999999999
2017-06-23,97.13,227.473,765.6899999999999
2017-06-24,97.13,227.473,765.6899999999999
2017-06-25,97.13,227.473,765.6899999999999
2017-06-26,97.13,227.473,765.6899999999999
2017-06-27,97.13,227.473,765.6899999999999
2017-06-28,97.13,227.473,765.6899999999999
2017-06-29,97.13,227.473,765.6899999999999
2017-06-30,97.13,227.473,765.6899999999999
2017-07-01,97.13,227.473,765.6899999999999
2017-07-02,97.13,227.473,765.6899999999999
2017-07-03,97.13,227.473,765.6899999999999
2017-07-04,97.13,227.473,765.6899999999999
2017-07-05,97.13,227.473,765.6899999999999
2017-07-06,97.13,227.473,765.6899999999999
2017-07-07,97.13,227.473,765.6899999999999
2017-07-08,97.13,227.473,765.6899999999999
2017-07-09,97.13,227.473,765.6899999999999
2017-07-10,97.13,227.473,765.6899999999999
2017-07-11,97.13,227.473,765.6899999999999
2017-07-12,97.13,227.473,765.6899999999999
2017-07-13,97.13,227.473,765.6899999999999
2017-07-14,97.13,227.473,765.6899999999999
2017-07-15,97.13,227.473,765.6899999999999
2017-07-16,97.13,227.473,765.6899999999999
2017-07-17,97.13,183.834,510.82000000000005
2017-07-18,97.13,183.834,510.82000000000005
2017-07-19,97.13,183.834,510.82000000000005
2017-07-20,97.13,183.834,510.82000000000005
2017-07-21,97.13,183.834,510.82000000000005
2017-07-22,97.13,183.834,510.82000000000005
2017-07-23,97.13,183.834,510.82000000000005
2017-07-24,97.13,183.834,510.82000000000005
2017-07-25,97.13,183.834,510.82000000000005
2017-07-26,97.13,183.834,510.82000000000005
2017-07-27,97.13,183.834,510.82000000000005
2017-07-28,97.13,183.834,510.82000000000005
2017-07-29,97.13,183.834,510.82000000000005
2017-07-30,97.13,183.834,510.82000000000005
2017-07-31,97.13,183.834,510.82000000000005
2017-08-01,97.13,185.017,510.82000000000005
2017-08-02,97.13,185.017,510.82000000000005
2017-08-03,97.13,185.017,510.82000000000005
2017-08-04,97.13,185.017,510.82000000000005
2017-08-05,97.13,185.017,510.82000000000005
2017-08-06,97.13,185.017,510.82000000000005
2017-08-07,97.13,185.017,510.82000000000005
2017-08-08,97.13,185.017,510.82000000000005
2017-08-09,97.13,230.86,765.6899999999999
2017-08-10,97.13,230.86,765.6899999999999
2017-08-11,97.13,230.86,765.6899999999999
2017-08-12,97.13,230.86,765.6899999999999
2017-08-13,97.13,230.86,765.6899999999999
2017-08-14,97.13,230.86,765.6899999999999
2017-08-15,97.13,230.86,765.6899999999999
2017-08-16,97.13,230.86,765.6899999999999
2017-08-17,97.13,230.86,765.6899999999999
2017-08-18,97.13,230.86,765.6899999999999
2017-08-19,97.13,230.86,765.6899999999999
2017-08-20,97.13,230.86,765.6899999999999
2017-08-21,97.13,230.86,765.6899999999999
2017-08-22,97.13,230.86,765.6899999999999
2017-08-23,97.13,230.86,765.6899999999999
2017-08-24,97.13,230.86,765.6899999999999
2017-08-25,97.13,230.86,765.6899999999999
2017-08-26,97.13,230.86,765.6899999999999
2017-08-27,97.13,230.86,765.6899999999999
2017-08-28,97.13,230.86,765.6899999999999
2017-08-29,97.13,230.86,765.6899999999999
2017-08-30,97.13,230.86,765.6899999999999
2017-08-31,97.13,230.86,765.6899999999999
2017-09-01,97.13,202.547,765.6899999999999
2017-09-02,97.13,202.547,765.6899999999999
2017-09-03,97.13,202.547,765.6899999999999
2017-09-04,97.13,202.547,765.6899999999999
2017-09-05,97.13,202.547,765.6899999999999
2017-09-06,97.13,202.547,765.6899999999999
2017-09-07,97.13,202.547,765.6899999999999
2017-09-08,97.13,202.547,765.6899999999999
2017-09-09,97.13,202.547,765.6899999999999
2017-09-10,97.13,202.547,765.6899999999999
2017-09-11,97.13,202.547,765.6899999999999
2017-09-12,97.13,202.547,765.6899999999999
2017-09-13,97.13,202.547,765.6899999999999
2017-09-14,97.13,202.547,765.6899999999999
2017-09-15,97.13,202.547,765.6899999999999
2017-09-16,97.13,202.547,765.6899999999999
2017-09-17,97.13,202.547,765.6899999999999
2017-09-18,97.13,202.547,765.6899999999999
2017-09-19,97.13,202.547,765.6899999999999
2017-09-20,97.13,202.547,765.6899999999999
2017-09-21,97.13,202.547,765.6899999999999
2017-09-22,97.13,202.547,765.6899999999999
2017-09-23,97.13,202.547,765.6899999999999
2017-09-24,97.13,202.547,765.6899999999999
2017-09-25,97.13,202.547,765.6899999999999
2017-09-26,97.13,202.547,765.6899999999999
2017-09-27,97.13,202.547,765.6899999999999
2017-09-28,97.13,202.547,765.6899999999999
2017-09-29,97.13,202.547,765.6899999999999
2017-09-30,97.13,202.547,765.6899999999999
2017-10-01,97.13,193.89600000000002,765.6899999999999
2017-10-02,97.13,193.89600000000002,765.6899999999999
2017-10-03,97.13,193.89600000000002,765.6899999999999
2017-10-04,97.13,193.89600000000002,765.6899999999999
2017-10-05,97.13,193.89600000000002,765.6899999999999
2017-10-06,97.13,193.89600000000002,765.6899999999999
2017-10-07,97.13,193.89600000000002,765.6899999999999
2017-10-08,97.13,193.89600000000002,765.6899999999999
2017-10-09,97.13,193.89600000000002,765.6899999999999
2017-10-10,97.13,193.89600000000002,765.6899999999999
2017-10-11,97.13,193.89600000000002,765.6899999999999
2017-10-12,97.13,193.89600000000002,765.6899999999999
2017-10-13,97.13,193.89600000000002,765.6899999999999
2017-10-14,97.13,193.89600000000002,765.6899999999999
2017-10-15,97.13,193.89600000000002,765.6899999999999
2017-10-16,97.13,193.89600000000002,765.6899999999999
2017-10-17,97.13,193.89600000000002,765.6899999999999
2017-10-18,97.13,193.89600000000002,765.6899999999999
2017-10-19,97.13,193.89600000000002,765.6899999999999
2017-10-20,97.13,193.89600000000002,765.6899999999999
2017-10-21,97.13,193.89600000000002,765.6899999999999
2017-10-22,97.13,193.89600000000002,765.6899999999999
2017-10-23,97.13,193.89600000000002,765.6899999999999
2017-10-24,97.13,193.89600000000002,765.6899999999999
2017-10-25,97.13,193.89600000000002,765.6899999999999
2017-10-26,97.13,193.89600000000002,765.6899999999999
2017-10-27,97.13,193.89600000000002,765.6899999999999
2017-10-28,97.13,193.89600000000002,765.6899999999999
2017-10-29,97.13,193.89600000000002,765.6899999999999
2017-10-30,97.13,193.89600000000002,765.6899999999999
2017-10-31,97.13,193.89600000000002,765.6899999999999
2017-11-01,97.13,182.88299999999998,765.6899999999999
2017-11-02,97.13,182.88299999999998,765.6899999999999
2017-11-03,97.13,182.88299999999998,765.6899999999999
2017-11-04,97.13,182.88299999999998,765.6899999999999
2017-11-05,97.13,182.88299999999998,765.6899999999999
2017-11-06,97.13,182.88299999999998,765.6899999999999
2017-11-07,97.13,182.88299999999998,765.6899999999999
2017-11-08,97.13,182.88299999999998,765.6899999999999
2017-11-09,97.13,182.88299999999998,765.6899999999999
2017-11-10,97.13,182.88299999999998,765.6899999999999
2017-11-11,97.13,182.88299999999998,765.6899999999999
2017-11-12,97.13,182.88299999999998,765.6899999999999
2017-11-13,97.13,182.88299999999998,765.6899999999999
2017-11-14,97.13,182.88299999999998,765.6899999999999
2017-11-15,97.13,182.88299999999998,765.6899999999999
2017-11-16,97.13,182.88299999999998,765.6899999999999
2017-11-17,97.13,182.88299999999998,765.6899999999999
2017-11-18,97.13,182.88299999999998,765.6899999999999
2017-11-19,97.13,182.88299999999998,765.6899999999999
2017-11-20,97.13,182.88299999999998,765.6899999999999
2017-11-21,97.13,182.88299999999998,765.6899999999999
2017-11-22,97.13,182.88299999999998,765.6899999999999
2017-11-23,97.13,182.88299999999998,765.6899999999999
2017-11-24,97.13,182.88299999999998,765.6899999999999
2017-11-25,97.13,182.88299999999998,765.6899999999999
2017-11-26,97.13,182.88299999999998,765.6899999999999
2017-11-27,97.13,182.88299999999998,765.6899999999999
2017-11-28,97.13,182.88299999999998,765.6899999999999
2017-11-29,97.13,182.88299999999998,765.6899999999999
2017-11-30,97.13,182.88299999999998,765.6899999999999
2017-12-01,97.13,182.88299999999998,765.6899999999999
2017-12-02,97.13,182.88299999999998,765.6899999999999
2017-12-03,97.13,182.88299999999998,765.6899999999999
2017-12-04,97.13,182.88299999999998,765.6899999999999
2017-12-05,97.13,182.88299999999998,765.6899999999999
2017-12-06,97.13,182.88299999999998,765.6899999999999
2017-12-07,97.13,182.88299999999998,765.6899999999999
2017-12-08,97.13,182.88299999999998,765.6899999999999
2017-12-09,97.13,251.45299999999997,2000.0
2017-12-10,97.13,251.45299999999997,2000.0
2017-12-11,97.13,251.45299999999997,2000.0
2017-12-12,97.13,251.45299999999997,2000.0
2017-12-13,97.13,251.45299999999997,2000.0
2017-12-14,97.13,251.45299999999997,2000.0
2017-12-15,97.13,251.45299999999997,2000.0
2017-12-16,97.13,251.45299999999997,2000.0
2017-12-17,97.13,251.45299999999997,2000.0
2017-12-18,97.13,251.45299999999997,2000.0
2017-12-19,97.13,251.45299999999997,2000.0
2017-12-20,97.13,251.45299999999997,2000.0
2017-12-21,97.13,251.45299999999997,2000.0
2017-12-22,97.13,251.45299999999997,2000.0
2017-12-23,97.13,251.45299999999997,2000.0
2017-12-24,97.13,251.45299999999997,2000.0
2017-12-25,97.13,251.45299999999997,2000.0
2017-12-26,97.13,251.45299999999997,2000.0
2017-12-27,97.13,251.45299999999997,2000.0
2017-12-28,97.13,251.45299999999997,2000.0
2017-12-29,97.13,251.45299999999997,2000.0
2017-12-30,97.13,251.45299999999997,2000.0
2017-12-31,97.13,251.45299999999997,2000.0
2018-01-01,97.13,207.316,2000.0
2018-01-02,97.13,207.316,2000.0
2018-01-03,97.13,207.316,2000.0
2018-01-04,97.13,207.316,2000.0
2018-01-05,97.13,207.316,2000.0
2018-01-06,97.13,207.316,2000.0
2018-01-07,97.13,207.316,2000.0
2018-01-08,97.13,207.316,2000.0
2018-01-09,97.13,207.316,2000.0
2018-01-10,97.13,207.316,2000.0
2018-01-11,97.13,207.316,2000.0
2018-01-12,97.13,207.316,2000.0
2018-01-13,97.13,207.316,2000.0
2018-01-14,97.13,207.316,2000.0
2018-01-15,97.13,207.316,2000.0
2018-01-16,97.13,207.316,2000.0
2018-01-17,97.13,175.30399999999997,765.6899999999999
2018-01-18,97.13,175.30399999999997,765.6899999999999
2018-01-19,97.13,175.30399999999997,765.6899999999999
2018-01-20,97.13,175.30399999999997,765.6899999999999
2018-01-21,97.13,175.30399999999997,765.6899999999999
2018-01-22,97.13,175.30399999999997,765.6899999999999
2018-01-23,97.13,175.30399999999997,765.6899999999999
2018-01-24,97.13,175.30399999999997,765.6899999999999
2018-01-25,97.13,175.30399999999997,765.6899999999999
2018-01-26,97.13,175.30399999999997,765.6899999999999
2018-01-27,97.13,175.30399999999997,765.6899999999999
2018-01-28,97.13,175.30399999999997,765.6899999999999
2018-01-29,97.13,175.30399999999997,765.6899999999999
2018-01-30,97.13,175.30399999999997,765.6899999999999
2018-01-31,97.13,175.30399999999997,765.6899999999999
2018-02-01,97.13,167.764,765.6899999999999
2018-02-02,97.13,167.764,765.6899999999999
2018-02-03,97.13,167.764,765.6899999999999
2018-02-04,97.13,167.764,765.6899999999999
2018-02-05,97.13,167.764,765.6899999999999
2018-02-06,97.13,167.764,765.6899999999999
2018-02-07,97.13,167.764,765.6899999999999
2018-02-08,97.13,167.764,765.6899999999999
2018-02-09,97.13,167.764,765.6899999999999
2018-02-10,97.13,145.201,510.82000000000005
2018-02-11,97.13,145.201,510.82000000000005
2018-02-12,97.13,145.201,510.82000000000005
2018-02-13,97.13,145.201,510.82000000000005
2018-02-14,97.13,145.201,510.82000000000005
2018-02-15,97.13,145.201,510.82000000000005
2018-02-16,97.13,145.201,510.82000000000005
2018-02-17,97.13,145.201,510.82000000000005
2018-02-18,97.13,145.201,510.82000000000005
2018-02-19,97.13,145.201,510.82000000000005
2018-02-20,97.13,145.201,510.82000000000005
2018-02-21,97.13,145.201,510.82000000000005
2018-02-22,97.13,145.201,510.82000000000005
2018-02-23,97.13,145.201,510.82000000000005
2018-02-24,97.13,145.201,510.82000000000005
2018-02-25,97.13,145.201,510.82000000000005
2018-02-26,97.13,145.201,510.82000000000005
2018-02-27,97.13,145.201,510.82000000000005
2018-02-28,97.13,145.201,510.82000000000005
2018-03-01,97.13,145.71300000000002,510.82000000000005
2018-03-02,97.13,145.71300000000002,510.82000000000005
2018-03-03,97.13,145.71300000000002,510.82000000000005
2018-03-04,97.13,145.71300000000002,510.82000000000005
2018-03-05,97.13,145.71300000000002,510.82000000000005
2018-03-06,97.13,145.71300000000002,510.82000000000005
2018-03-07,97.13,145.71300000000002,510.82000000000005
2018-03-08,97.13,145.71300000000002,510.82000000000005
2018-03-09,97.13,145.71300000000002,510.82000000000005
2018-03-10,97.13,145.71300000000002,510.82000000000005
2018-03-11,97.13,145.71300000000002,510.82000000000005
2018-03-12,97.13,145.71300000000002,510.82000000000005
2018-03-13,97.13,145.71300000000002,510.82000000000005
2018-03-14,97.13,145.71300000000002,510.82000000000005
2018-03-15,97.13,145.71300000000002,510.82000000000005
2018-03-16,97.13,145.71300000000002,510.82000000000005
2018-03-17,97.13,145.71300000000002,510.82000000000005
2018-03-18,97.13,145.71300000000002,510.82000000000005
2018-03-19,97.13,145.71300000000002,510.82000000000005
2018-03-20,97.13,145.71300000000002,510.82000000000005
2018-03-21,97.13,145.71300000000002,510.82000000000005
2018-03-22,97.13,145.71300000000002,510.82000000000005
2018-03-23,97.13,145.71300000000002,510.82000000000005
2018-03-24,97.13,145.71300000000002,510.82000000000005
2018-03-25,97.13,145.71300000000002,510.82000000000005
2018-03-26,97.13,145.71300000000002,510.82000000000005
2018-03-27,97.13,145.71300000000002,510.82000000000005
2018-03-28,97.13,145.71300000000002,510.82000000000005
2018-03-29,97.13,145.71300000000002,510.82000000000005
2018-03-30,97.13,131.14600000000002,273.36
2018-03-31,97.13,131.14600000000002,273.36
2018-04-01,97.13,129.87099999999998,273.36
2018-04-02,97.13,129.87099999999998,273.36
2018-04-03,97.13,129.87099999999998,273.36
2018-04-04,97.13,129.87099999999998,273.36
2018-04-05,97.13,129.87099999999998,273.36
2018-04-06,97.13,129.87099999999998,273.36
2018-04-07,97.13,129.87099999999998,273.36
2018-04-08,97.13,129.87099999999998,273.36
2018-04-09,97.13,129.87099999999998,273.36
2018-04-10,97.13,129.87099999999998,273.36
2018-04-11,97.13,129.87099999999998,273.36
2018-04-12,97.13,129.87099999999998,273.36
2018-04-13,97.13,129.87099999999998,273.36
2018-04-14,97.13,129.87099999999998,273.36
2018-04-15,97.13,129.87099999999998,273.36
2018-04-16,97.13,129.87099999999998,273.36
2018-04-17,97.13,129.87099999999998,273.36
2018-04-18,97.13,129.87099999999998,273.36
2018-04-19,97.13,129.87099999999998,273.36
2018-04-20,97.13,129.87099999999998,273.36
2018-04-21,97.13,129.87099999999998,273.36
2018-04-22,97.13,129.87099999999998,273.36
2018-04-23,97.13,129.87099999999998,273.36
2018-04-24,97.13,129.87099999999998,273.36
2018-04-25,97.13,129.87099999999998,273.36
2018-04-26,97.13,129.87099999999998,273.36
2018-04-27,97.13,129.87099999999998,273.36
2018-04-28,97.13,129.87099999999998,273.36
2018-04-29,97.13,129.87099999999998,273.36
2018-04-30,97.13,129.87099999999998,273.36
2018-05-01,97.13,140.324,273.36
2018-05-02,97.13,140.324,273.36
2018-05-03,97.13,140.324,273.36
2018-05-04,97.13,140.324,273.36
2018-05-05,97.13,140.324,273.36
2018-05-06,97.13,140.324,273.36
2018-05-07,97.13,140.324,273.36
2018-05-08,97.13,140.324,273.36
2018-05-09,97.13,140.324,273.36
2018-05-10,97.13,140.324,273.36
2018-05-11,97.13,140.324,273.36
2018-05-12,97.13,140.324,273.36
2018-05-13,97.13,140.324,273.36
2018-05-14,97.13,140.324,273.36
2018-05-15,97.13,140.324,273.36
2018-05-16,97.13,140.324,273.36
2018-05-17,97.13,140.324,273.36
2018-05-18,97.13,140.324,273.36
2018-05-19,97.13,140.324,273.36
2018-05-20,97.13,140.324,273.36
2018-05-21,97.13,140.324,273.36
2018-05-22,97.13,140.324,273.36
2018-05-23,97.13,140.324,273.36
2018-05-24,97.13,140.324,273.36
2018-05-25,97.13,140.324,273.36
2018-05-26,97.13,140.324,273.36
2018-05-27,97.13,140.324,273.36
2018-05-28,97.13,140.324,273.36
2018-05-29,97.13,140.324,273.36
2018-05-30,97.13,140.324,273.36
2018-05-31,97.13,140.324,273.36
2018-06-01,94.85000000000001,137.137,273.36
2018-06-02,94.85000000000001,137.137,273.36
2018-06-03,94.85000000000001,137.137,273.36
2018-06-04,94.85000000000001,137.137,273.36
2018-06-05,94.85000000000001,137.137,273.36
2018-06-06,94.85000000000001,137.137,273.36
2018-06-07,94.85000000000001,137.137,273.36
2018-06-08,94.85000000000001,137.137,273.36
2018-06-09,94.85000000000001,137.137,273.36
2018-06-10,94.85000000000001,137.137,273.36
2018-06-11,94.85000000000001,137.137,273.36
2018-06-12,94.85000000000001,137.137,273.36
2018-06-13,94.85000000000001,137.137,273.36
2018-06-14,94.85000000000001,137.137,273.36
2018-06-15,94.85000000000001,137.137,273.36
2018-06-16,94.85000000000001,137.137,273.36
2018-06-17,94.85000000000001,137.137,273.36
2018-06-18,94.85000000000001,137.137,273.36
2018-06-19,94.85000000000001,137.137,273.36
2018-06-20,94.85000000000001,137.137,273.36
2018-06-21,94.85000000000001,137.137,273.36
2018-06-22,94.85000000000001,137.137,273.36
2018-06-23,94.85000000000001,137.137,273.36
2018-06-24,94.85000000000001,137.137,273.36
2018-06-25,94.85000000000001,137.137,273.36
2018-06-26,94.85000000000001,137.137,273.36
2018-06-27,94.85000000000001,137.137,273.36
2018-06-28,94.85000000000001,132.213,258.15
2018-06-29,94.85000000000001,132.213,258.15
2018-06-30,94.85000000000001,132.213,258.15
2018-07-01,94.28999999999999,126.01499999999999,258.15
2018-07-02,94.28999999999999,126.01499999999999,258.15
2018-07-03,94.28999999999999,126.01499999999999,258.15
2018-07-04,94.28999999999999,126.01499999999999,258.15
2018-07-05,94.28999999999999,126.01499999999999,258.15
2018-07-06,94.28999999999999,126.01499999999999,258.15
2018-07-07,94.28999999999999,126.01499999999999,258.15
2018-07-08,94.28999999999999,126.01499999999999,258.15
2018-07-09,94.28999999999999,126.01499999999999,258.15
2018-07-10,94.28999999999999,126.01499999999999,258.15
2018-07-11,94.28999999999999,126.01499999999999,258.15
2018-07-12,94.28999999999999,126.01499999999999,258.15
2018-07-13,94.28999999999999,126.01499999999999,258.15
2018-07-14,94.28999999999999,121.012,256.75
2018-07-15,94.28999999999999,112.52900000000001,166.67000000000002
2018-07-16,94.28999999999999,112.52900000000001,166.67000000000002
2018-07-17,94.28999999999999,126.01499999999999,258.15
2018-07-18,94.28999999999999,126.01499999999999,258.15
2018-07-19,94.28999999999999,126.01499999999999,258.15
2018-07-20,94.28999999999999,126.01499999999999,258.15
2018-07-21,94.28999999999999,126.01499999999999,258.15
2018-07-22,94.28999999999999,130.339,273.36
2018-07-23,94.28999999999999,130.339,273.36
2018-07-24,94.28999999999999,130.339,273.36
2018-07-25,94.28999999999999,130.339,273.36
2018-07-26,94.28999999999999,130.339,273.36
2018-07-27,94.28999999999999,130.339,273.36
2018-07-28,94.28999999999999,130.339,273.36
2018-07-29,94.28999999999999,130.339,273.36
2018-07-30,94.28999999999999,130.339,273.36
2018-07-31,94.28999999999999,130.339,273.36
2018-08-01,94.28999999999999,129.61,273.36
2018-08-02,94.28999999999999,129.61,273.36
2018-08-03,94.28999999999999,129.61,273.36
2018-08-04,94.28999999999999,129.61,273.36
2018-08-05,94.28999999999999,129.61,273.36
2018-08-06,94.28999999999999,129.61,273.36
2018-08-07,94.28999999999999,129.61,273.36
2018-08-08,94.28999999999999,129.61,273.36
2018-08-09,94.28999999999999,125.16199999999999,258.15
2018-08-10,94.28999999999999,125.16199999999999,258.15
2018-08-11,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-12,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-13,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-14,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-15,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-16,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-17,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-18,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-19,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-20,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-21,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-22,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-23,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-24,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-25,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-26,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-27,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-28,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-29,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-30,94.28999999999999,112.76400000000001,166.67000000000002
2018-08-31,94.28999999999999,112.76400000000001,166.67000000000002
